RowName,E.4_prevision,A.6_prevision,B.6_prevision,D.4_prevision,C.4_prevision,D.6_prevision,A.8_prevision,A.1_prevision,B.1_prevision,A.2_prevision,D.9_prevision,D.12_prevision,E.9_prevision,C.2_prevision,B.2_prevision,E.2_prevision,A.4_prevision,B.4_prevision,A.9_prevision,D.7_prevision,D.2_prevision,E.7_prevision,E.5_prevision,E.3_prevision,B.5_prevision,D.10_prevision,A.7_prevision,D.5_prevision,C.1_prevision,E.8_prevision,A.3_prevision,D.1_prevision,D.11_prevision,C.3_prevision,E.6_prevision,B.3_prevision,D.3_prevision,A.5_prevision,D.8_prevision,E.1_prevision
Frontend Web Development,0.2,0.0,0.2,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.6666666666666666,0.2,0.6000000000000001,1.0666666666666667,0.4
Geodesign: Change Your World,0.65,0.0,0.9,0.2,0.5,0.16666666666666666,0.8999999999999999,0.0,0.0,0.5888888888888889,0.9777777777777777,0.2,0.8888888888888888,0.2,0.0,0.0,0.16666666666666666,0.16666666666666666,2.311111111111111,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7,0.0,0.0,0.0,0.4,0.8,0.2,0.4,0.4,1.6,2.311111111111111,0.4
KnowledgeWorker Productivity Using Outlook 2010/2013,0.45,0.2,0.45,0.0,0.0,0.0,0.2,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.0,0.5,0.7,2.311111111111111,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.2,0.5666666666666667,0.16666666666666666,0.25,0.0,0.2,0.2,0.8,0.4,0.65,0.6000000000000001,0.2,2.511111111111111,0.4
Computer Networks,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.38888888888888884,0.9444444444444444,0.16666666666666666,0.8888888888888888,0.0,0.0,0.3333333333333333,0.5,0.5,2.7777777777777777,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.5,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.0,0.2,0.6000000000000001,2.844444444444444,0.4
Logic: Language and Information 2,0.45,0.0,0.7,0.2,0.5,0.16666666666666666,0.9,0.0,0.0,0.5888888888888888,0.9777777777777776,0.2,0.8888888888888888,0.2,0.0,0.0,0.16666666666666666,0.16666666666666666,2.3111111111111113,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.7,0.0,0.0,0.0,0.2,1.0,0.0,0.4,0.6000000000000001,1.8,2.511111111111111,0.2
Logic: Language and Information 1,0.65,0.0,0.8999999999999999,0.2,0.5,0.16666666666666666,0.8999999999999999,0.0,0.0,0.3666666666666667,0.5333333333333333,0.2,0.0,0.2,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.7,0.0,0.0,0.0,0.4,1.0,0.2,0.4,0.6000000000000001,1.7999999999999998,0.7333333333333334,0.4
Exploratory Data Analysis,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.5,0.8333333333333333,0.8666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Algebra I: Straight To The Point,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,2.111111111111111,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,2.311111111111111,0.0
MyCS: Computer Science for Beginners,0.0,0.0,0.0,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.0,0.6000000000000001,0.2,0.6666666666666666,0.2,0.6000000000000001,1.0666666666666667,0.2
Information and Communication Technology (ICT) Accessibility ,0.65,0.0,0.8999999999999999,0.2,0.6428571428571428,0.16666666666666666,1.1857142857142857,0.0,0.2857142857142857,0.38888888888888884,1.0634920634920635,0.0,0.8888888888888888,0.0,0.5714285714285714,0.0,0.16666666666666666,0.16666666666666666,2.111111111111111,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.7,0.0,0.0,0.0,0.4,0.6000000000000001,0.2,0.0,0.2,1.7999999999999998,2.511111111111111,0.4
Become a Calculus 2 Master,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,2.111111111111111,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,2.311111111111111,0.0
Calculus I essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,2.111111111111111,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,2.311111111111111,0.0
Heterogeneous Parallel Programming,0.45,0.0,0.7,0.2,0.6428571428571428,0.0,1.1857142857142857,0.0,0.2857142857142857,0.4222222222222222,0.9301587301587302,0.2,0.8888888888888888,0.2,0.5714285714285714,0.0,0.5,0.5,2.311111111111111,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4,0.0,0.0,1.4,2.311111111111111,0.4
Computing: Art_ Magic_ Science,0.2,0.0,0.2,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4,0.6666666666666666,0.0,0.4,0.8666666666666667,0.4
HTML and CSS for Beginning Web Developers,0.2,0.0,0.2,0.2,0.16666666666666666,0.0,0.4,0.0,0.0,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.0,0.2,0.3333333333333333,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.6666666666666666,0.2,0.6000000000000001,1.0666666666666667,0.4
Personal & Family Financial Planning,0.45,0.2,0.45,0.0,0.0,0.0,0.2,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.0,0.5,0.7,2.311111111111111,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.2,0.5666666666666667,0.16666666666666666,0.25,0.0,0.2,0.2,0.8,0.4,0.65,0.6000000000000001,0.2,2.511111111111111,0.4
Modeling Discrete Optimization,0.0,0.0,0.0,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.0,0.6000000000000001,0.2,0.6666666666666666,0.2,0.6000000000000001,1.0666666666666667,0.2
Up and Running with Flash Professional,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Introduction to Linux,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.7,0.3666666666666667,0.0,0.2,0.0,0.3333333333333333,0.5,0.5,1.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.5,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.0,0.2,0.6000000000000001,1.0666666666666667,0.4
DNA - From Structure to Therapy,0.45,0.0,0.7,0.2,0.6428571428571428,0.0,1.1857142857142857,0.0,0.2857142857142857,0.4222222222222222,0.9301587301587302,0.2,0.8888888888888888,0.2,0.5714285714285714,0.0,0.16666666666666666,0.16666666666666666,1.9777777777777776,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.0,0.2,1.0,0.2,0.4,0.6000000000000001,1.6,2.511111111111111,0.4
Introduction to Databases,0.4,0.0,0.4,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.5333333333333333,0.2,0.0,0.2,0.0,0.0,0.5,0.5,0.8666666666666667,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.7,0.0,0.0,0.0,0.4,1.0,0.2,0.4,0.6000000000000001,0.8,0.7333333333333334,0.4
Principles of Project Management (ProjMgt),0.45,0.2,0.45,0.2,0.0,0.0,0.4,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.0,0.16666666666666666,0.3666666666666667,1.9777777777777776,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.2,0.5666666666666667,0.16666666666666666,0.25,0.0,0.2,0.2,1.0,0.4,0.65,0.6000000000000001,0.6000000000000001,2.511111111111111,0.4
Supply Chain Management: A Learning Perspective ,0.7,0.2,0.95,0.2,0.5,0.0,0.9,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.16666666666666666,0.3666666666666667,0.4,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.5666666666666667,0.16666666666666666,0.25,0.0,0.2,0.2,0.6000000000000001,0.4,0.25,0.2,1.6,0.7333333333333334,0.4
DemoX,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Introduction to MongoDB using the MEAN Stack,0.2,0.0,0.2,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.6666666666666666,0.2,0.6000000000000001,1.0666666666666667,0.4
Algorithms: Design and Analysis_ Part 1,0.4,0.0,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.4222222222222222,0.6444444444444444,0.2,0.8888888888888888,0.2,0.0,0.0,0.5,0.5,2.311111111111111,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.3666666666666667,0.0,0.0,0.0,0.4,1.0,0.2,0.4,0.6000000000000001,0.8,2.511111111111111,0.4
Algorithms: Design and Analysis_ Part 2,0.45,0.0,0.7,0.2,0.5,0.0,0.9,0.0,0.0,0.4222222222222222,0.6444444444444444,0.2,0.8888888888888888,0.2,0.0,0.0,0.5,0.5,2.311111111111111,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.3666666666666667,0.0,0.0,0.2,0.2,0.8,0.2,0.4,0.4,1.6,2.311111111111111,0.2
Discrete-Time Signal Processing,0.8999999999999999,0.0,1.15,0.2,0.5,0.0,0.7,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.0,0.5,0.5,2.111111111111111,0.0,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.3666666666666667,0.25,0.0,0.2,0.4,0.6000000000000001,0.4,0.65,0.4,1.5999999999999999,2.111111111111111,0.2
Learning AutoCAD - 3D Modeling and Rendering,0.0,0.0,0.0,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.6666666666666666,0.5,0.8333333333333333,1.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2,0.0,0.4,0.2,0.6666666666666666,0.0,0.4,0.8666666666666667,0.2
Intermediate Networking,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.38888888888888884,0.9444444444444444,0.16666666666666666,0.8888888888888888,0.0,0.0,0.3333333333333333,0.5,0.5,2.7777777777777777,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.5,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.0,0.2,0.6000000000000001,2.844444444444444,0.4
Discrete Inference and Learning in Artificial Vision,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.5888888888888889,0.9777777777777776,0.2,0.8888888888888888,0.2,0.0,0.0,0.16666666666666666,0.16666666666666666,2.311111111111111,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.5,0.0,0.0,0.2,0.2,1.0,0.4,0.4,0.6000000000000001,0.6000000000000001,2.511111111111111,0.4
Introduction to Recommender Systems,0.7,0.0,0.95,0.2,0.6428571428571428,0.16666666666666666,0.9857142857142858,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.0,1.0333333333333332,0.7,0.25,0.0,0.2,0.2,0.4,0.2,0.25,0.2,1.8,0.5333333333333333,0.0
Create your first electronic music track with Pro Tools,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Data Analysis_ Migration and Conversion with MS Access Excel,0.9,0.2,1.15,0.2,0.5,0.16666666666666666,0.7,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.2,1.0666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
Try SQL,0.65,0.0,0.9,0.2,0.5,0.16666666666666666,0.9,0.0,0.0,0.3666666666666667,0.5333333333333333,0.2,0.0,0.2,0.0,0.0,0.5,0.5,0.8666666666666667,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7,0.0,0.0,0.0,0.4,0.8,0.2,0.4,0.4,1.6,0.5333333333333333,0.4
JavaScript Basics,0.2,0.0,0.2,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4,0.6666666666666666,0.0,0.4,0.8666666666666667,0.4
Analysis of a Complex Kind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,0.0,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.6000000000000001,0.2,0.4,0.6000000000000001,0.2,1.9777777777777776,0.0
BI 4 Platform Innovation and Implementation,0.9,0.0,1.15,0.2,0.6428571428571428,0.16666666666666666,0.9857142857142858,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.0,0.8666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
Workshop in Probability and Statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,2.111111111111111,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,2.311111111111111,0.0
Introduction to Computational Thinking and Data Science,0.25,0.0,0.5,0.2,0.5,0.0,0.8999999999999999,0.0,0.0,0.4222222222222222,0.6444444444444444,0.2,0.8888888888888888,0.2,0.0,0.0,0.5,0.5,2.3111111111111113,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.0,1.0,0.2,0.4,0.6000000000000001,1.6,2.511111111111111,0.2
Cryptography I,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.38888888888888884,0.9444444444444444,0.16666666666666666,0.8888888888888888,0.0,0.0,0.3333333333333333,0.5,0.5,2.777777777777778,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.5,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.0,0.2,0.6000000000000001,2.8444444444444446,0.4
Code Clinic: C#,0.25,0.0,0.5,0.2,0.5,0.0,0.8999999999999999,0.0,0.0,0.4222222222222222,0.811111111111111,0.3666666666666667,0.8888888888888888,0.2,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,2.311111111111111,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.0,1.0,0.2,0.4,0.6000000000000001,1.5999999999999999,2.844444444444445,0.2
Matrix Algebra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,2.111111111111111,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,2.311111111111111,0.0
Fundamentals of Design,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Next Steps in SAP HANA Cloud Platform,0.45,0.0,0.7,0.0,0.5,0.16666666666666666,0.7,0.0,0.0,0.38888888888888884,0.9444444444444443,0.16666666666666666,0.8888888888888888,0.0,0.0,0.3333333333333333,0.5,0.5,2.777777777777778,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.5,0.0,0.0,0.0,0.2,0.8,0.2,0.4,0.6000000000000001,1.2,2.8444444444444446,0.4
Malicious Software and its Underground Economy: Two Sides to Every Story,0.9,0.0,1.15,0.2,0.6428571428571428,0.16666666666666666,0.9857142857142858,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.0,0.8666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
HTML5 Part 2: Advanced Techniques for Designing HTML5 Apps,0.7,0.2,0.95,0.2,0.5,0.0,0.9,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.16666666666666666,0.3666666666666667,0.4,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.5666666666666667,0.16666666666666666,0.25,0.0,0.2,0.2,0.6000000000000001,0.4,0.25,0.2,1.6,0.7333333333333334,0.4
Certified C Coder: Lite Edition,0.2,0.0,0.2,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4,0.6666666666666666,0.0,0.4,0.8666666666666667,0.4
Learn After Effects in 90 Minutes,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0333333333333332,0.5,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,0.5333333333333333,0.0
Ruby Programming for Beginners,0.0,0.0,0.0,0.2,0.30952380952380953,0.16666666666666666,0.6857142857142857,0.0,0.2857142857142857,0.5333333333333333,0.6523809523809524,0.5333333333333333,0.16666666666666666,0.3666666666666667,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.2,0.0,0.4,0.2,0.6666666666666666,0.0,0.4,0.8666666666666667,0.2
Introduction to 3D Printing: An Easy Start to Your First 3D Design,0.2,0.0,0.2,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4,0.6666666666666666,0.0,0.4,0.8666666666666667,0.4
Adobe Illustrator CS5  (Beginning_ Intermediate_ & Advanced),0.2,0.0,0.2,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.3666666666666667,0.0,0.0,0.2,0.2,0.4,0.2,0.6666666666666666,0.0,0.6000000000000001,0.8666666666666667,0.2
Data Visualization,0.4,0.0,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.5,0.5,0.5333333333333333,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.3666666666666667,0.0,0.0,0.2,0.4,1.0,0.4,0.4,0.6000000000000001,0.8,0.7333333333333334,0.4
Computation Structures - Part 1: Digital Circuits,0.45,0.0,0.7,0.2,0.5,0.0,0.9,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.5,0.5,0.5333333333333333,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,1.0,0.4,0.4,0.6000000000000001,1.5999999999999999,0.7333333333333334,0.4
Asset Pricing_ Part 2,0.2,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.4222222222222222,0.6444444444444444,0.2,0.8888888888888888,0.2,0.0,0.0,0.5,0.5,2.311111111111111,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,1.0,0.4,0.4,0.6000000000000001,0.6000000000000001,2.511111111111111,0.4
Asset Pricing_ Part 1,0.45,0.0,0.45,0.2,0.0,0.0,0.4,0.0,0.0,0.4222222222222222,0.6444444444444444,0.2,0.8888888888888888,0.2,0.0,0.0,0.16666666666666666,0.16666666666666666,1.9777777777777776,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.25,0.0,0.2,0.2,1.0,0.4,0.65,0.6000000000000001,0.6000000000000001,2.511111111111111,0.4
Nanotechnology: The Basics,0.65,0.0,0.8999999999999999,0.2,0.6428571428571428,0.0,1.1857142857142857,0.0,0.2857142857142857,0.2,0.4857142857142857,0.2,0.0,0.2,0.5714285714285714,0.0,0.5,0.5,0.5333333333333333,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3666666666666667,0.0,0.0,0.0,0.4,0.8,0.2,0.4,0.4,1.5999999999999999,0.5333333333333333,0.4
Programming for Complete Beginners in C#,0.25,0.0,0.5,0.2,0.5,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.4,0.0,0.0
Keys to Effective Communication,0.45,0.2,0.45,0.0,0.0,0.16666666666666666,0.2,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3666666666666667,0.5333333333333333,0.2,0.4,0.6666666666666666,0.0,0.2,0.2,0.2,0.2,1.2333333333333334,0.5,0.25,0.0,0.2,0.2,0.8,0.4,0.65,0.6000000000000001,0.2,0.7333333333333334,0.4
